mill_id,date,recipe_id,planned_hours,actual_hours,status,changeover_hours,tons_produced
M3,2026-07-06,R1,2.58,2.59,planned,0.0,56.17
M3,2026-07-06,R5,1.52,1.52,planned,2.0,30.92
M1,2026-07-07,R2,15.28,15.86,planned,0.0,843.63
M1,2026-07-07,R1,5.22,5.26,planned,1.5,245.71
M2,2026-07-07,R3,9.11,9.0,planned,0.0,365.33
M2,2026-07-07,R4,6.44,6.25,planned,1.5,290.63
M2,2026-07-07,R1,3.45,3.35,planned,1.5,143.67
M3,2026-07-07,R1,2.57,2.51,planned,0.0,56.05
M3,2026-07-07,R5,1.53,1.5,planned,2.0,31.04
M1,2026-07-08,R2,15.33,15.76,planned,0.0,846.18
M1,2026-07-08,R1,5.17,5.2,planned,1.5,243.53
M2,2026-07-08,R3,9.12,9.13,planned,0.0,365.57
M2,2026-07-08,R4,6.56,6.35,planned,1.5,295.71
M2,2026-07-08,R1,3.33,3.42,planned,1.5,138.72
M3,2026-07-08,R1,2.54,2.59,planned,0.0,55.43
M3,2026-07-08,R5,1.56,1.5,planned,2.0,31.61
M1,2026-07-09,R2,15.31,15.56,planned,0.0,845.13
M1,2026-07-09,R1,5.19,5.21,planned,1.5,244.44
M2,2026-07-09,R3,9.14,8.83,planned,0.0,366.37
M2,2026-07-09,R4,6.55,6.53,planned,1.5,295.47
M2,2026-07-09,R1,3.31,3.31,planned,1.5,138.12
M3,2026-07-09,R1,2.56,2.49,planned,0.0,55.71
M3,2026-07-09,R5,1.54,1.6,planned,2.0,31.35
M1,2026-07-10,R2,15.29,15.72,planned,0.0,844.23
M1,2026-07-10,R1,5.21,5.28,planned,1.5,245.2
M2,2026-07-10,R3,9.14,9.11,planned,0.0,366.44
M2,2026-07-10,R4,6.45,6.4,planned,1.5,290.85
M2,2026-07-10,R1,3.41,3.45,planned,1.5,142.31
M3,2026-07-10,R1,2.55,2.56,planned,0.0,55.52
M3,2026-07-10,R5,1.55,1.5,planned,2.0,31.53
M1,2026-07-11,R2,9.67,9.68,planned,0.0,533.83
M1,2026-07-11,R1,5.33,5.46,planned,1.5,251.0
M2,2026-07-11,R3,5.84,5.82,planned,0.0,233.99
M2,2026-07-11,R4,4.07,3.92,planned,1.5,183.58
M2,2026-07-11,R1,1.7,1.74,planned,1.5,70.83
M3,2026-07-11,R5,1.0,0.97,planned,0.0,20.21
M1,2026-07-12,R2,9.68,9.5,planned,0.0,534.6
M1,2026-07-12,R1,5.32,5.17,planned,1.5,250.35
M2,2026-07-12,R3,5.8,5.72,planned,0.0,232.41
M2,2026-07-12,R4,4.08,4.17,planned,1.5,184.08
M2,2026-07-12,R1,1.73,1.73,planned,1.5,72.15
M3,2026-07-12,R5,0.99,0.97,planned,0.0,20.15
M1,2026-07-13,R2,15.32,15.78,planned,0.0,845.44
M1,2026-07-13,R1,5.18,5.34,planned,1.5,244.17
M2,2026-07-13,R3,9.11,9.38,planned,0.0,365.28
M2,2026-07-13,R4,6.51,6.37,planned,1.5,293.63
M2,2026-07-13,R1,3.38,3.37,planned,1.5,140.96
M3,2026-07-13,R1,2.55,2.65,planned,0.0,55.58
M3,2026-07-13,R5,1.55,1.58,planned,2.0,31.47
M1,2026-07-14,R2,15.33,14.75,planned,0.0,846.39
M1,2026-07-14,R1,5.17,4.99,planned,1.5,243.36
M2,2026-07-14,R3,9.11,9.08,planned,0.0,365.16
M2,2026-07-14,R4,6.51,6.72,planned,1.5,293.6
M2,2026-07-14,R1,3.38,3.39,planned,1.5,141.1
M3,2026-07-14,R1,2.53,2.53,planned,0.0,55.15
M3,2026-07-14,R5,1.57,1.52,planned,2.0,31.88
M1,2026-07-15,R2,15.35,15.54,planned,0.0,847.08
M1,2026-07-15,R1,5.15,5.29,planned,1.5,242.77
M2,2026-07-15,R3,9.07,8.98,planned,0.0,363.77
M2,2026-07-15,R4,6.51,6.66,planned,1.5,293.74
M2,2026-07-15,R1,3.42,3.54,planned,1.5,142.42
M3,2026-07-15,R1,2.53,2.47,planned,0.0,55.18
M3,2026-07-15,R5,1.57,1.57,planned,2.0,31.85
M1,2026-07-16,R2,15.35,15.09,planned,0.0,847.46
M1,2026-07-16,R1,5.15,5.27,planned,1.5,242.45
M2,2026-07-16,R3,9.04,9.1,planned,0.0,362.58
M2,2026-07-16,R4,6.53,6.6,planned,1.5,294.33
M2,2026-07-16,R1,3.43,3.51,planned,1.5,143.11
M3,2026-07-16,R1,2.54,2.52,planned,0.0,55.36
M3,2026-07-16,R5,1.56,1.61,planned,2.0,31.68
M2,2026-07-17,R2,7.6,7.62,planned,0.0,356.5
M2,2026-07-17,R1,5.53,5.38,planned,1.5,230.68
M2,2026-07-17,R3,4.49,4.56,planned,2.5,179.94
M3,2026-07-17,R4,3.2,3.27,planned,0.0,74.23
M3,2026-07-17,R5,0.78,0.77,planned,2.0,15.84
M1,2026-07-18,R2,9.7,9.98,planned,0.0,535.7
M1,2026-07-18,R1,5.3,5.47,planned,1.5,249.41
M2,2026-07-18,R3,5.76,5.66,planned,0.0,231.12
M2,2026-07-18,R4,4.08,4.24,planned,1.5,184.05
M2,2026-07-18,R1,1.75,1.7,planned,1.5,73.09
M3,2026-07-18,R5,1.0,0.98,planned,0.0,20.35
M1,2026-07-19,R2,9.7,9.45,planned,0.0,535.26
M1,2026-07-19,R1,5.3,5.47,planned,1.5,249.78
M2,2026-07-19,R3,5.76,5.83,planned,0.0,231.1
M2,2026-07-19,R4,4.07,3.96,planned,1.5,183.65
M2,2026-07-19,R1,1.77,1.76,planned,1.5,73.81
M3,2026-07-19,R5,0.99,1.0,planned,0.0,20.2
M1,2026-07-20,R2,15.34,14.83,planned,0.0,846.6
M1,2026-07-20,R1,5.16,5.32,planned,1.5,243.18
M2,2026-07-20,R3,9.08,9.3,planned,0.0,364.16
M2,2026-07-20,R4,6.51,6.52,planned,1.5,293.75
M2,2026-07-20,R1,3.41,3.53,planned,1.5,142.01
M3,2026-07-20,R1,2.54,2.52,planned,0.0,55.31
M3,2026-07-20,R5,1.56,1.62,planned,2.0,31.73
M1,2026-07-21,R2,8.3,8.41,planned,0.0,458.03
M1,2026-07-21,R1,5.99,6.05,planned,1.5,282.04
M1,2026-07-21,R3,3.71,3.62,planned,2.5,164.91
M2,2026-07-21,R4,3.52,3.63,planned,0.0,158.96
M2,2026-07-21,R3,1.22,1.22,planned,2.5,49.08
M2,2026-07-21,R5,0.85,0.83,planned,2.0,33.8
M1,2026-07-22,R2,15.3,14.71,planned,0.0,844.76
M1,2026-07-22,R1,5.2,5.22,planned,1.5,244.75
M2,2026-07-22,R3,9.17,9.19,planned,0.0,367.75
M2,2026-07-22,R4,6.49,6.61,planned,1.5,292.91
M2,2026-07-22,R1,3.33,3.44,planned,1.5,139.04
M3,2026-07-22,R1,2.53,2.45,planned,0.0,55.22
M3,2026-07-22,R5,1.57,1.6,planned,2.0,31.81
M1,2026-07-23,R2,15.3,14.92,planned,0.0,844.52
M1,2026-07-23,R1,5.2,5.35,planned,1.5,244.95
M2,2026-07-23,R3,9.13,9.37,planned,0.0,366.23
M2,2026-07-23,R4,6.47,6.49,planned,1.5,291.8
M2,2026-07-23,R1,3.4,3.45,planned,1.5,141.65
M3,2026-07-23,R1,2.55,2.51,planned,0.0,55.55
M3,2026-07-23,R5,1.55,1.55,planned,2.0,31.5
M1,2026-07-24,R2,15.3,15.7,planned,0.0,844.73
M1,2026-07-24,R1,5.2,5.18,planned,1.5,244.77
M2,2026-07-24,R3,9.13,9.03,planned,0.0,366.18
M2,2026-07-24,R4,6.48,6.47,planned,1.5,292.04
M2,2026-07-24,R1,3.39,3.48,planned,1.5,141.48
M3,2026-07-24,R1,2.55,2.51,planned,0.0,55.5
M3,2026-07-24,R5,1.55,1.51,planned,2.0,31.55
M1,2026-07-25,R2,9.7,9.87,planned,0.0,535.62
M1,2026-07-25,R1,5.3,5.43,planned,1.5,249.47
M2,2026-07-25,R3,5.76,5.57,planned,0.0,230.88
M2,2026-07-25,R4,4.09,4.0,planned,1.5,184.32
M2,2026-07-25,R1,1.76,1.71,planned,1.5,73.35
M3,2026-07-25,R5,1.0,0.98,planned,0.0,20.23
M1,2026-07-26,R2,9.7,9.66,planned,0.0,535.59
M1,2026-07-26,R1,5.3,5.4,planned,1.5,249.5
M2,2026-07-26,R3,5.76,5.83,planned,0.0,230.83
M2,2026-07-26,R4,4.08,4.11,planned,1.5,183.8
M2,2026-07-26,R1,1.77,1.75,planned,1.5,73.8
M3,2026-07-26,R5,1.0,1.03,planned,0.0,20.27
M1,2026-07-27,R2,15.31,15.27,planned,0.0,844.96
M1,2026-07-27,R1,5.19,5.39,planned,1.5,244.58
M2,2026-07-27,R3,9.13,9.23,planned,0.0,366.03
M2,2026-07-27,R4,6.49,6.29,planned,1.5,292.56
M2,2026-07-27,R1,3.39,3.43,planned,1.5,141.16
M3,2026-07-27,R1,2.55,2.51,planned,0.0,55.5
M3,2026-07-27,R5,1.55,1.58,planned,2.0,31.55
M1,2026-07-28,R2,15.29,14.76,planned,0.0,843.88
M1,2026-07-28,R1,5.21,5.08,planned,1.5,245.5
M2,2026-07-28,R3,9.16,9.42,planned,0.0,367.45
M2,2026-07-28,R4,6.45,6.31,planned,1.5,291.03
M2,2026-07-28,R1,3.38,3.47,planned,1.5,141.1
M3,2026-07-28,R1,2.54,2.5,planned,0.0,55.47
M3,2026-07-28,R5,1.56,1.57,planned,2.0,31.58
M1,2026-07-29,R2,15.28,15.52,planned,0.0,843.73
M1,2026-07-29,R1,5.22,5.22,planned,1.5,245.63
M2,2026-07-29,R3,9.19,9.05,planned,0.0,368.58
M2,2026-07-29,R4,6.45,6.31,planned,1.5,291.06
M2,2026-07-29,R1,3.35,3.23,planned,1.5,139.9
M3,2026-07-29,R1,2.54,2.5,planned,0.0,55.27
M3,2026-07-29,R5,1.56,1.58,planned,2.0,31.76
M1,2026-07-30,R2,15.28,15.82,planned,0.0,843.51
M1,2026-07-30,R1,5.22,5.37,planned,1.5,245.82
M2,2026-07-30,R3,9.16,9.35,planned,0.0,367.28
M2,2026-07-30,R4,6.44,6.59,planned,1.5,290.48
M2,2026-07-30,R1,3.4,3.44,planned,1.5,141.78
M3,2026-07-30,R1,2.55,2.5,planned,0.0,55.61
M3,2026-07-30,R5,1.55,1.6,planned,2.0,31.44
M1,2026-07-31,R2,15.27,15.47,planned,0.0,842.66
M1,2026-07-31,R1,5.23,5.26,planned,1.5,246.54
M2,2026-07-31,R3,9.21,8.92,planned,0.0,369.2
M2,2026-07-31,R4,6.42,6.39,planned,1.5,289.55
M2,2026-07-31,R1,3.37,3.36,planned,1.5,140.65
M3,2026-07-31,R1,2.54,2.62,planned,0.0,55.44
M3,2026-07-31,R5,1.56,1.56,planned,2.0,31.61
M1,2026-08-01,R2,9.68,9.59,planned,0.0,534.59
M1,2026-08-01,R1,5.32,5.52,planned,1.5,250.36
M2,2026-08-01,R3,5.82,5.64,planned,0.0,233.53
M2,2026-08-01,R4,4.08,4.05,planned,1.5,183.93
M2,2026-08-01,R1,1.69,1.63,planned,1.5,70.58
M3,2026-08-01,R5,1.01,1.02,planned,0.0,20.41
M1,2026-08-02,R2,9.71,10.04,planned,0.0,536.17
M1,2026-08-02,R1,5.29,5.19,planned,1.5,249.01
M2,2026-08-02,R3,5.75,5.91,planned,0.0,230.58
M2,2026-08-02,R4,4.1,4.03,planned,1.5,184.98
M2,2026-08-02,R1,1.75,1.8,planned,1.5,72.85
M3,2026-08-02,R5,1.0,1.02,planned,0.0,20.33
M1,2026-08-03,R2,15.32,15.69,planned,0.0,845.41
M1,2026-08-03,R1,5.18,4.98,planned,1.5,244.2
M2,2026-08-03,R3,9.09,9.42,planned,0.0,364.31
M2,2026-08-03,R4,6.46,6.57,planned,1.5,291.15
M2,2026-08-03,R1,3.46,3.41,planned,1.5,144.25
M3,2026-08-03,R1,2.55,2.61,planned,0.0,55.5
M3,2026-08-03,R5,1.55,1.53,planned,2.0,31.54
M1,2026-08-04,R2,15.24,15.7,planned,0.0,841.44
M1,2026-08-04,R1,5.26,5.09,planned,1.5,247.58
M2,2026-08-04,R3,9.24,9.39,planned,0.0,370.36
M2,2026-08-04,R4,6.45,6.47,planned,1.5,290.8
M2,2026-08-04,R1,3.32,3.21,planned,1.5,138.28
M3,2026-08-04,R1,2.56,2.51,planned,0.0,55.91
M3,2026-08-04,R5,1.54,1.48,planned,2.0,31.17
M1,2026-08-05,R2,8.26,8.23,planned,0.0,455.68
M1,2026-08-05,R1,6.0,5.9,planned,1.5,282.38
M1,2026-08-05,R3,3.75,3.78,planned,2.5,166.48
M2,2026-08-05,R4,3.51,3.45,planned,0.0,158.36
M2,2026-08-05,R3,1.26,1.24,planned,2.5,50.35
M2,2026-08-05,R5,0.83,0.85,planned,2.0,33.07
M1,2026-08-06,R2,15.27,14.71,planned,0.0,842.72
M1,2026-08-06,R1,5.23,5.4,planned,1.5,246.49
M2,2026-08-06,R3,9.2,9.46,planned,0.0,368.91
M2,2026-08-06,R4,6.5,6.58,planned,1.5,293.01
M2,2026-08-06,R1,3.3,3.33,planned,1.5,137.74
M3,2026-08-06,R1,2.57,2.65,planned,0.0,55.93
M3,2026-08-06,R5,1.53,1.5,planned,2.0,31.15
M1,2026-08-07,R2,15.26,14.74,planned,0.0,842.2
M1,2026-08-07,R1,5.24,5.13,planned,1.5,246.94
M2,2026-08-07,R3,9.2,9.41,planned,0.0,368.84
M2,2026-08-07,R4,6.46,6.22,planned,1.5,291.45
M2,2026-08-07,R1,3.34,3.36,planned,1.5,139.27
M3,2026-08-07,R1,2.57,2.67,planned,0.0,55.99
M3,2026-08-07,R5,1.53,1.58,planned,2.0,31.09
M1,2026-08-08,R2,9.69,9.71,planned,0.0,535.06
M1,2026-08-08,R1,5.31,5.12,planned,1.5,249.96
M2,2026-08-08,R3,5.76,5.91,planned,0.0,231.01
M2,2026-08-08,R4,4.11,4.14,planned,1.5,185.43
M2,2026-08-08,R1,1.75,1.69,planned,1.5,72.93
M3,2026-08-08,R5,0.98,0.95,planned,0.0,19.87
M1,2026-08-09,R2,9.7,10.02,planned,0.0,535.35
M1,2026-08-09,R1,5.3,5.37,planned,1.5,249.71
M2,2026-08-09,R3,5.78,5.93,planned,0.0,231.71
M2,2026-08-09,R4,4.12,4.25,planned,1.5,185.9
M2,2026-08-09,R1,1.71,1.72,planned,1.5,71.28
M3,2026-08-09,R5,0.99,0.99,planned,0.0,20.1
M1,2026-08-10,R2,15.29,15.2,planned,0.0,843.98
M1,2026-08-10,R1,5.21,5.13,planned,1.5,245.41
M2,2026-08-10,R3,9.09,9.04,planned,0.0,364.5
M2,2026-08-10,R4,6.46,6.6,planned,1.5,291.14
M2,2026-08-10,R1,3.45,3.48,planned,1.5,144.07
M3,2026-08-10,R1,2.58,2.66,planned,0.0,56.15
M3,2026-08-10,R5,1.52,1.52,planned,2.0,30.94
M1,2026-08-11,R2,15.24,15.37,planned,0.0,841.42
M1,2026-08-11,R1,5.26,5.31,planned,1.5,247.6
M2,2026-08-11,R3,9.24,9.3,planned,0.0,370.36
M2,2026-08-11,R4,6.49,6.59,planned,1.5,292.55
M2,2026-08-11,R1,3.28,3.21,planned,1.5,136.66
M3,2026-08-11,R1,2.58,2.58,planned,0.0,56.14
M3,2026-08-11,R5,1.52,1.48,planned,2.0,30.95
M1,2026-08-12,R2,15.22,15.08,planned,0.0,840.36
M1,2026-08-12,R1,5.28,5.27,planned,1.5,248.5
M2,2026-08-12,R3,9.28,9.39,planned,0.0,372.19
M2,2026-08-12,R4,6.47,6.7,planned,1.5,291.66
M2,2026-08-12,R1,3.25,3.28,planned,1.5,135.58
M3,2026-08-12,R1,2.57,2.62,planned,0.0,56.1
M3,2026-08-12,R5,1.53,1.53,planned,2.0,30.99
M1,2026-08-13,R2,15.23,15.4,planned,0.0,840.96
M1,2026-08-13,R1,5.27,5.08,planned,1.5,247.99
M2,2026-08-13,R3,9.24,9.06,planned,0.0,370.56
M2,2026-08-13,R4,6.44,6.37,planned,1.5,290.45
M2,2026-08-13,R1,3.32,3.31,planned,1.5,138.4
M3,2026-08-13,R1,2.57,2.48,planned,0.0,56.04
M3,2026-08-13,R5,1.53,1.49,planned,2.0,31.05
M1,2026-08-14,R2,15.28,15.01,planned,0.0,843.46
M1,2026-08-14,R1,5.22,5.42,planned,1.5,245.86
M2,2026-08-14,R3,9.17,9.05,planned,0.0,367.67
M2,2026-08-14,R4,6.44,6.43,planned,1.5,290.39
M2,2026-08-14,R1,3.39,3.31,planned,1.5,141.46
M3,2026-08-14,R1,2.55,2.57,planned,0.0,55.53
M3,2026-08-14,R5,1.55,1.53,planned,2.0,31.52
M1,2026-08-15,R2,9.69,9.47,planned,0.0,535.12
M1,2026-08-15,R1,5.31,5.31,planned,1.5,249.9
M2,2026-08-15,R3,5.79,5.56,planned,0.0,232.18
M2,2026-08-15,R4,4.11,3.94,planned,1.5,185.16
M2,2026-08-15,R1,1.71,1.67,planned,1.5,71.3
M3,2026-08-15,R5,0.99,0.96,planned,0.0,20.19
M1,2026-08-16,R2,9.69,9.39,planned,0.0,534.91
M1,2026-08-16,R1,5.31,5.24,planned,1.5,250.09
M2,2026-08-16,R3,5.79,5.93,planned,0.0,231.99
M2,2026-08-16,R4,4.11,4.13,planned,1.5,185.14
M2,2026-08-16,R1,1.72,1.72,planned,1.5,71.79
M3,2026-08-16,R5,0.99,0.97,planned,0.0,20.06
M1,2026-08-17,R2,15.26,15.79,planned,0.0,842.51
M1,2026-08-17,R1,5.24,5.19,planned,1.5,246.67
M2,2026-08-17,R3,9.16,8.86,planned,0.0,367.32
M2,2026-08-17,R4,6.45,6.51,planned,1.5,290.82
M2,2026-08-17,R1,3.39,3.29,planned,1.5,141.43
M3,2026-08-17,R1,2.57,2.54,planned,0.0,56.13
M3,2026-08-17,R5,1.53,1.53,planned,2.0,30.96
M1,2026-08-18,R2,15.24,15.7,planned,0.0,841.24
M1,2026-08-18,R1,5.26,5.26,planned,1.5,247.75
M2,2026-08-18,R3,9.23,9.38,planned,0.0,369.96
M2,2026-08-18,R4,6.44,6.7,planned,1.5,290.57
M2,2026-08-18,R1,3.33,3.23,planned,1.5,138.92
M3,2026-08-18,R1,2.57,2.53,planned,0.0,56.07
M3,2026-08-18,R5,1.53,1.52,planned,2.0,31.02
M1,2026-08-19,R2,8.25,8.2,planned,0.0,455.5
M1,2026-08-19,R1,6.02,5.98,planned,1.5,283.69
M1,2026-08-19,R3,3.73,3.85,planned,2.5,165.4
M2,2026-08-19,R4,3.52,3.58,planned,0.0,158.79
M2,2026-08-19,R3,1.26,1.27,planned,2.5,50.57
M2,2026-08-19,R5,0.82,0.81,planned,2.0,32.47
M1,2026-08-20,R2,15.21,15.6,planned,0.0,839.33
M1,2026-08-20,R1,5.29,5.49,planned,1.5,249.38
M2,2026-08-20,R3,9.29,9.52,planned,0.0,372.37
M2,2026-08-20,R4,6.44,6.19,planned,1.5,290.62
M2,2026-08-20,R1,3.27,3.31,planned,1.5,136.36
M3,2026-08-20,R1,2.59,2.49,planned,0.0,56.41
M3,2026-08-20,R5,1.51,1.48,planned,2.0,30.7
M1,2026-08-21,R2,8.25,7.96,planned,0.0,455.53
M1,2026-08-21,R1,6.04,6.09,planned,1.5,284.31
M1,2026-08-21,R3,3.71,3.77,planned,2.5,164.78
M2,2026-08-21,R4,3.48,3.38,planned,0.0,157.09
M2,2026-08-21,R3,1.28,1.27,planned,2.5,51.49
M2,2026-08-21,R5,0.83,0.83,planned,2.0,33.07
M1,2026-08-22,R2,9.65,9.55,planned,0.0,532.89
M1,2026-08-22,R1,5.35,5.18,planned,1.5,251.81
M2,2026-08-22,R3,5.86,5.82,planned,0.0,234.81
M2,2026-08-22,R4,4.08,4.16,planned,1.5,183.83
M2,2026-08-22,R1,1.69,1.63,planned,1.5,70.29
M3,2026-08-22,R5,0.98,0.95,planned,0.0,19.95
M1,2026-08-23,R2,9.68,9.56,planned,0.0,534.15
M1,2026-08-23,R1,5.32,5.51,planned,1.5,250.73
M2,2026-08-23,R3,5.82,5.9,planned,0.0,233.34
M2,2026-08-23,R4,4.09,4.15,planned,1.5,184.64
M2,2026-08-23,R1,1.7,1.68,planned,1.5,70.79
M3,2026-08-23,R5,0.99,1.0,planned,0.0,20.08
M1,2026-08-24,R2,15.24,14.64,planned,0.0,841.22
M1,2026-08-24,R1,5.26,5.32,planned,1.5,247.77
M2,2026-08-24,R3,9.21,9.52,planned,0.0,369.45
M2,2026-08-24,R4,6.43,6.49,planned,1.5,290.08
M2,2026-08-24,R1,3.35,3.46,planned,1.5,139.89
M3,2026-08-24,R1,2.58,2.62,planned,0.0,56.14
M3,2026-08-24,R5,1.52,1.48,planned,2.0,30.96
M1,2026-08-25,R2,15.23,15.72,planned,0.0,840.8
M1,2026-08-25,R1,5.27,5.09,planned,1.5,248.13
M2,2026-08-25,R3,9.26,9.28,planned,0.0,371.24
M2,2026-08-25,R4,6.45,6.26,planned,1.5,290.83
M2,2026-08-25,R1,3.29,3.16,planned,1.5,137.34
M3,2026-08-25,R1,2.57,2.55,planned,0.0,56.01
M3,2026-08-25,R5,1.53,1.51,planned,2.0,31.08
M1,2026-08-26,R2,15.22,15.2,planned,0.0,839.96
M1,2026-08-26,R1,5.28,5.32,planned,1.5,248.84
M2,2026-08-26,R3,9.27,8.93,planned,0.0,371.64
M2,2026-08-26,R4,6.45,6.26,planned,1.5,290.9
M2,2026-08-26,R1,3.28,3.3,planned,1.5,136.86
M3,2026-08-26,R1,2.58,2.55,planned,0.0,56.32
M3,2026-08-26,R5,1.52,1.54,planned,2.0,30.79
M1,2026-08-27,R2,15.24,15.42,planned,0.0,841.16
M1,2026-08-27,R1,5.26,5.41,planned,1.5,247.82
M2,2026-08-27,R3,9.23,9.37,planned,0.0,370.19
M2,2026-08-27,R4,6.44,6.4,planned,1.5,290.41
M2,2026-08-27,R1,3.33,3.38,planned,1.5,138.83
M3,2026-08-27,R1,2.57,2.52,planned,0.0,56.03
M3,2026-08-27,R5,1.53,1.51,planned,2.0,31.05
M1,2026-08-28,R2,15.25,15.6,planned,0.0,841.57
M1,2026-08-28,R1,5.25,5.23,planned,1.5,247.47
M2,2026-08-28,R3,9.22,9.44,planned,0.0,369.81
M2,2026-08-28,R4,6.42,6.58,planned,1.5,289.43
M2,2026-08-28,R1,3.36,3.46,planned,1.5,140.12
M3,2026-08-28,R1,2.56,2.64,planned,0.0,55.8
M3,2026-08-28,R5,1.54,1.53,planned,2.0,31.27
M1,2026-08-29,R2,9.67,9.53,planned,0.0,533.8
M1,2026-08-29,R1,5.33,5.36,planned,1.5,251.03
M2,2026-08-29,R3,5.83,5.77,planned,0.0,233.67
M2,2026-08-29,R4,4.1,4.13,planned,1.5,184.72
M2,2026-08-29,R1,1.69,1.72,planned,1.5,70.57
M3,2026-08-29,R5,0.98,1.0,planned,0.0,19.99
M1,2026-08-30,R2,9.68,9.58,planned,0.0,534.22
M1,2026-08-30,R1,5.32,5.18,planned,1.5,250.67
M2,2026-08-30,R3,5.81,5.78,planned,0.0,232.99
M2,2026-08-30,R4,4.09,3.97,planned,1.5,184.55
M2,2026-08-30,R1,1.71,1.76,planned,1.5,71.32
M3,2026-08-30,R5,0.99,0.98,planned,0.0,20.05
M1,2026-08-31,R2,15.24,14.82,planned,0.0,841.13
M1,2026-08-31,R1,5.26,5.06,planned,1.5,247.85
M2,2026-08-31,R3,9.24,9.35,planned,0.0,370.56
M2,2026-08-31,R4,6.42,6.49,planned,1.5,289.49
M2,2026-08-31,R1,3.34,3.3,planned,1.5,139.29
M3,2026-08-31,R1,2.56,2.47,planned,0.0,55.84
M3,2026-08-31,R5,1.54,1.53,planned,2.0,31.23
M1,2026-09-01,R2,15.21,14.98,planned,0.0,839.44
M1,2026-09-01,R1,5.29,5.37,planned,1.5,249.28
M2,2026-09-01,R3,9.3,9.38,planned,0.0,372.96
M2,2026-09-01,R4,6.41,6.34,planned,1.5,289.02
M2,2026-09-01,R1,3.29,3.22,planned,1.5,137.23
M3,2026-09-01,R1,2.57,2.67,planned,0.0,56.01
M3,2026-09-01,R5,1.53,1.53,planned,2.0,31.08
M1,2026-09-02,R2,15.22,15.45,planned,0.0,840.15
M1,2026-09-02,R1,5.28,5.13,planned,1.5,248.69
M2,2026-09-02,R3,9.32,9.31,planned,0.0,373.56
M2,2026-09-02,R4,6.45,6.2,planned,1.5,290.75
M2,2026-09-02,R1,3.24,3.24,planned,1.5,135.0
M3,2026-09-02,R1,2.56,2.65,planned,0.0,55.75
M3,2026-09-02,R5,1.54,1.53,planned,2.0,31.32
M1,2026-09-03,R2,15.19,14.63,planned,0.0,838.45
M1,2026-09-03,R1,5.31,5.11,planned,1.5,250.14
M2,2026-09-03,R3,9.34,9.26,planned,0.0,374.59
M2,2026-09-03,R4,6.4,6.22,planned,1.5,288.42
M2,2026-09-03,R1,3.26,3.14,planned,1.5,136.09
M3,2026-09-03,R1,2.57,2.62,planned,0.0,56.01
M3,2026-09-03,R5,1.53,1.53,planned,2.0,31.07
M1,2026-09-04,R2,15.23,14.97,planned,0.0,840.71
M1,2026-09-04,R1,5.27,5.44,planned,1.5,248.2
M2,2026-09-04,R3,9.27,8.98,planned,0.0,371.62
M2,2026-09-04,R4,6.41,6.64,planned,1.5,289.06
M2,2026-09-04,R1,3.32,3.27,planned,1.5,138.59
M3,2026-09-04,R1,2.56,2.64,planned,0.0,55.72
M3,2026-09-04,R5,1.54,1.56,planned,2.0,31.34
M1,2026-09-05,R2,9.65,9.91,planned,0.0,532.93
M1,2026-09-05,R1,5.35,5.55,planned,1.5,251.77
M2,2026-09-05,R3,5.87,5.77,planned,0.0,235.52
M2,2026-09-05,R4,4.11,4.26,planned,1.5,185.15
M2,2026-09-05,R1,1.64,1.62,planned,1.5,68.29
M3,2026-09-05,R5,0.98,0.97,planned,0.0,19.97
M1,2026-09-06,R2,9.68,9.56,planned,0.0,534.45
M1,2026-09-06,R1,5.32,5.34,planned,1.5,250.47
M2,2026-09-06,R3,5.8,5.64,planned,0.0,232.59
M2,2026-09-06,R4,4.09,4.11,planned,1.5,184.61
M2,2026-09-06,R1,1.72,1.72,planned,1.5,71.67
M3,2026-09-06,R5,0.99,1.01,planned,0.0,20.05
M1,2026-09-07,R2,15.28,15.69,planned,0.0,843.35
M1,2026-09-07,R1,5.22,5.2,planned,1.5,245.95
M2,2026-09-07,R3,9.13,8.99,planned,0.0,366.17
M2,2026-09-07,R4,6.44,6.32,planned,1.5,290.62
M2,2026-09-07,R1,3.42,3.34,planned,1.5,142.81
M3,2026-09-07,R1,2.57,2.48,planned,0.0,55.97
M3,2026-09-07,R5,1.53,1.51,planned,2.0,31.11
M1,2026-09-08,R2,15.24,14.96,planned,0.0,841.41
M1,2026-09-08,R1,5.26,5.45,planned,1.5,247.61
M2,2026-09-08,R3,9.22,9.27,planned,0.0,369.86
M2,2026-09-08,R4,6.44,6.37,planned,1.5,290.61
M2,2026-09-08,R1,3.33,3.35,planned,1.5,138.98
M3,2026-09-08,R1,2.57,2.5,planned,0.0,56.02
M3,2026-09-08,R5,1.53,1.52,planned,2.0,31.07
M1,2026-09-09,R2,15.28,15.44,planned,0.0,843.68
M1,2026-09-09,R1,5.22,5.21,planned,1.5,245.67
M2,2026-09-09,R3,9.14,9.07,planned,0.0,366.68
M2,2026-09-09,R4,6.49,6.75,planned,1.5,292.79
M2,2026-09-09,R1,3.36,3.47,planned,1.5,140.27
M3,2026-09-09,R1,2.57,2.59,planned,0.0,55.98
M3,2026-09-09,R5,1.53,1.54,planned,2.0,31.1
M1,2026-09-10,R2,15.26,15.4,planned,0.0,842.2
M1,2026-09-10,R1,5.24,5.12,planned,1.5,246.93
M2,2026-09-10,R3,9.18,9.11,planned,0.0,368.25
