date,flour_type,required_tons
2025-04-05,Patent,50.79
2025-04-05,Superior,117.59
2025-04-05,Superior Brown,8.69
2025-04-06,Bakery,107.46000000000001
2025-04-06,Brown,36.59
2025-04-06,Patent,56.25
2025-04-06,Superior,141.17000000000002
2025-04-06,Superior Brown,14.09
2025-04-07,Bakery,109.78
2025-04-07,Brown,34.150000000000006
2025-04-07,Patent,61.97
2025-04-07,Superior,133.72
2025-04-07,Superior Brown,12.66
2025-04-08,Bakery,96.44
2025-04-08,Brown,36.01
2025-04-08,Patent,68.87
2025-04-08,Superior,143.87
2025-04-08,Superior Brown,14.76
2025-04-09,Bakery,104.47
2025-04-09,Brown,35.81
2025-04-09,Patent,64.8
2025-04-09,Superior,136.37
2025-04-09,Superior Brown,12.46
2025-04-10,Bakery,103.94
2025-04-10,Brown,35.15
2025-04-10,Patent,60.620000000000005
2025-04-10,Superior,128.85
2025-04-10,Superior Brown,15.68
2025-04-11,Bakery,93.52
2025-04-11,Brown,26.62
2025-04-11,Patent,49.17
2025-04-11,Superior,118.85
2025-04-11,Superior Brown,12.83
2025-04-12,Bakery,97.96
2025-04-12,Brown,33.88
2025-04-12,Patent,60.5
2025-04-12,Superior,118.66
2025-04-12,Superior Brown,11.33
2025-04-13,Bakery,108.65
2025-04-13,Brown,31.79
2025-04-13,Patent,71.71000000000001
2025-04-13,Superior,128.4
2025-04-13,Superior Brown,13.86
2025-04-14,Bakery,108.97
2025-04-14,Brown,35.24
2025-04-14,Patent,58.6
2025-04-14,Superior,135.62
2025-04-14,Superior Brown,13.51
2025-04-15,Bakery,104.36
2025-04-15,Brown,36.75
2025-04-15,Patent,59.47
2025-04-15,Superior,126.28
2025-04-15,Superior Brown,13.62
2025-04-16,Bakery,104.28
2025-04-16,Brown,31.810000000000002
2025-04-16,Patent,61.55
2025-04-16,Superior,123.82
2025-04-16,Superior Brown,14.86
2025-04-17,Bakery,113.06
2025-04-17,Brown,35.54
2025-04-17,Patent,61.55
2025-04-17,Superior,139.38
2025-04-17,Superior Brown,13.07
2025-04-18,Bakery,92.69
2025-04-18,Brown,28.909999999999997
2025-04-18,Patent,52.94
2025-04-18,Superior,125.6
2025-04-18,Superior Brown,10.88
2025-04-19,Bakery,99.28
2025-04-19,Brown,28.08
2025-04-19,Patent,49.05
2025-04-19,Superior,122.03
2025-04-19,Superior Brown,11.26
2025-04-20,Bakery,111.96
2025-04-20,Brown,37.129999999999995
2025-04-20,Patent,62.71
2025-04-20,Superior,138.75
2025-04-20,Superior Brown,12.28
2025-04-21,Bakery,106.66
2025-04-21,Brown,38.239999999999995
2025-04-21,Patent,60.42
2025-04-21,Superior,130.67000000000002
2025-04-21,Superior Brown,13.6
2025-04-22,Bakery,102.04
2025-04-22,Brown,33.19
2025-04-22,Patent,60.52
2025-04-22,Superior,130.78
2025-04-22,Superior Brown,14.51
2025-04-23,Bakery,107.92
2025-04-23,Brown,34.32
2025-04-23,Patent,62.2
2025-04-23,Superior,151.66
2025-04-23,Superior Brown,12.23
2025-04-24,Bakery,101.59
2025-04-24,Brown,35.67
2025-04-24,Patent,61.69
2025-04-24,Superior,129.11
2025-04-24,Superior Brown,14.23
2025-04-25,Bakery,87.88
2025-04-25,Brown,31.330000000000002
2025-04-25,Patent,54.870000000000005
2025-04-25,Superior,108.82
2025-04-25,Superior Brown,11.94
2025-04-26,Bakery,94.55
2025-04-26,Brown,35.14
2025-04-26,Patent,53.96
2025-04-26,Superior,115.9
2025-04-26,Superior Brown,11.19
2025-04-27,Bakery,104.84
2025-04-27,Brown,32.55
2025-04-27,Patent,52.15
2025-04-27,Superior,144.92
2025-04-27,Superior Brown,14.55
2025-04-28,Bakery,120.38000000000001
2025-04-28,Brown,34.75
2025-04-28,Patent,66.17
2025-04-28,Superior,135.83
2025-04-28,Superior Brown,12.92
2025-04-29,Bakery,102.55
2025-04-29,Brown,39.29
2025-04-29,Patent,60.84
2025-04-29,Superior,122.94
2025-04-29,Superior Brown,10.99
2025-04-30,Bakery,110.12
2025-04-30,Brown,40.22
2025-04-30,Patent,55.13
2025-04-30,Superior,133.95
2025-04-30,Superior Brown,13.77
2025-05-01,Bakery,101.56
2025-05-01,Brown,32.06
2025-05-01,Patent,58.650000000000006
2025-05-01,Superior,132.1
2025-05-01,Superior Brown,12.95
2025-05-02,Bakery,86.38
2025-05-02,Brown,28.75
2025-05-02,Patent,56.18
2025-05-02,Superior,111.75999999999999
2025-05-02,Superior Brown,11.55
2025-05-03,Bakery,91.9
2025-05-03,Brown,31.2
2025-05-03,Patent,44.26
2025-05-03,Superior,105.96000000000001
2025-05-03,Superior Brown,11.37
2025-05-04,Bakery,105.77000000000001
2025-05-04,Brown,34.95
2025-05-04,Patent,58.68
2025-05-04,Superior,144.59
2025-05-04,Superior Brown,13.76
2025-05-05,Bakery,104.53
2025-05-05,Brown,34.31
2025-05-05,Patent,61.699999999999996
2025-05-05,Superior,137.28
2025-05-05,Superior Brown,12.54
2025-05-06,Bakery,111.9
2025-05-06,Brown,31.0
2025-05-06,Patent,56.99
2025-05-06,Superior,149.72
2025-05-06,Superior Brown,13.28
2025-05-07,Bakery,100.21000000000001
2025-05-07,Brown,36.24
2025-05-07,Patent,52.650000000000006
2025-05-07,Superior,126.72
2025-05-07,Superior Brown,11.76
2025-05-08,Bakery,95.67
2025-05-08,Brown,33.73
2025-05-08,Patent,52.629999999999995
2025-05-08,Superior,145.42
2025-05-08,Superior Brown,13.43
2025-05-09,Bakery,88.78
2025-05-09,Brown,28.16
2025-05-09,Patent,51.44
2025-05-09,Superior,121.65
2025-05-09,Superior Brown,11.55
2025-05-10,Bakery,87.64999999999999
2025-05-10,Brown,33.97
2025-05-10,Patent,43.4
2025-05-10,Superior,110.83
2025-05-10,Superior Brown,11.15
2025-05-11,Bakery,108.44
2025-05-11,Brown,34.18
2025-05-11,Patent,65.1
2025-05-11,Superior,133.44
2025-05-11,Superior Brown,10.17
2025-05-12,Bakery,94.44
2025-05-12,Brown,33.91
2025-05-12,Patent,60.75
2025-05-12,Superior,132.52
2025-05-12,Superior Brown,11.38
2025-05-13,Bakery,99.72
2025-05-13,Brown,38.76
2025-05-13,Patent,49.480000000000004
2025-05-13,Superior,140.1
2025-05-13,Superior Brown,11.81
2025-05-14,Bakery,102.42
2025-05-14,Brown,36.55
2025-05-14,Patent,65.11
2025-05-14,Superior,135.53
2025-05-14,Superior Brown,13.95
2025-05-15,Bakery,103.00999999999999
2025-05-15,Brown,43.03
2025-05-15,Patent,52.97
2025-05-15,Superior,138.82999999999998
2025-05-15,Superior Brown,11.98
2025-05-16,Bakery,82.60000000000001
2025-05-16,Brown,25.61
2025-05-16,Patent,47.36
2025-05-16,Superior,109.88
2025-05-16,Superior Brown,11.73
2025-05-17,Bakery,92.63
2025-05-17,Brown,26.72
2025-05-17,Patent,49.93
2025-05-17,Superior,119.65
2025-05-17,Superior Brown,9.33
2025-05-18,Bakery,93.41
2025-05-18,Brown,36.19
2025-05-18,Patent,59.0
2025-05-18,Superior,129.44
2025-05-18,Superior Brown,11.98
2025-05-19,Bakery,105.05
2025-05-19,Brown,37.33
2025-05-19,Patent,43.28
2025-05-19,Superior,137.44
2025-05-19,Superior Brown,13.97
2025-05-20,Bakery,101.69
2025-05-20,Brown,34.35
2025-05-20,Patent,63.67
2025-05-20,Superior,129.31
2025-05-20,Superior Brown,13.45
2025-05-21,Bakery,110.12
2025-05-21,Brown,33.04
2025-05-21,Patent,63.03
2025-05-21,Superior,134.41
2025-05-21,Superior Brown,15.64
2025-05-22,Bakery,114.14999999999999
2025-05-22,Brown,35.64
2025-05-22,Patent,58.08
2025-05-22,Superior,140.3
2025-05-22,Superior Brown,13.45
2025-05-23,Bakery,87.87
2025-05-23,Brown,30.980000000000004
2025-05-23,Patent,58.25
2025-05-23,Superior,112.96
2025-05-23,Superior Brown,12.21
2025-05-24,Bakery,82.78
2025-05-24,Brown,27.71
2025-05-24,Patent,53.379999999999995
2025-05-24,Superior,120.38
2025-05-24,Superior Brown,12.5
2025-05-25,Bakery,100.46000000000001
2025-05-25,Brown,27.67
2025-05-25,Patent,62.769999999999996
2025-05-25,Superior,123.81
2025-05-25,Superior Brown,13.5
2025-05-26,Bakery,100.48
2025-05-26,Brown,34.660000000000004
2025-05-26,Patent,57.08
2025-05-26,Superior,132.43
2025-05-26,Superior Brown,12.75
2025-05-27,Bakery,103.57
2025-05-27,Brown,38.93
2025-05-27,Patent,54.0
2025-05-27,Superior,124.33
2025-05-27,Superior Brown,14.08
2025-05-28,Bakery,106.78999999999999
2025-05-28,Brown,34.83
2025-05-28,Patent,55.519999999999996
2025-05-28,Superior,131.06
2025-05-28,Superior Brown,11.71
2025-05-29,Bakery,95.5
2025-05-29,Brown,33.06
2025-05-29,Patent,58.56999999999999
2025-05-29,Superior,132.47
2025-05-29,Superior Brown,12.99
2025-05-30,Bakery,80.07
2025-05-30,Brown,30.69
2025-05-30,Patent,48.25
2025-05-30,Superior,109.13
2025-05-30,Superior Brown,10.06
2025-05-31,Bakery,88.82
2025-05-31,Brown,26.41
2025-05-31,Patent,52.96000000000001
2025-05-31,Superior,109.74
2025-05-31,Superior Brown,8.93
2025-06-01,Bakery,181.4
2025-06-01,Brown,63.400000000000006
2025-06-01,Patent,106.16
2025-06-01,Superior,240.21
2025-06-01,Superior Brown,20.6
2025-06-02,Bakery,176.37
2025-06-02,Brown,66.34
2025-06-02,Patent,103.85
2025-06-02,Superior,231.54000000000002
2025-06-02,Superior Brown,22.4
2025-06-03,Bakery,170.22
2025-06-03,Brown,59.89
2025-06-03,Patent,105.55
2025-06-03,Superior,242.10999999999999
2025-06-03,Superior Brown,26.63
2025-06-04,Bakery,171.06
2025-06-04,Brown,62.959999999999994
2025-06-04,Patent,105.47999999999999
2025-06-04,Superior,228.28
2025-06-04,Superior Brown,20.4
2025-06-05,Bakery,179.68
2025-06-05,Brown,71.6
2025-06-05,Patent,112.52000000000001
2025-06-05,Superior,232.26999999999998
2025-06-05,Superior Brown,25.76
2025-06-06,Bakery,147.44
2025-06-06,Brown,50.480000000000004
2025-06-06,Patent,85.97999999999999
2025-06-06,Superior,199.03
2025-06-06,Superior Brown,17.81
2025-06-07,Bakery,148.70000000000002
2025-06-07,Brown,51.0
2025-06-07,Patent,78.78
2025-06-07,Superior,174.29
2025-06-07,Superior Brown,16.77
2025-06-08,Bakery,177.81
2025-06-08,Brown,62.99
2025-06-08,Patent,104.03
2025-06-08,Superior,224.25
2025-06-08,Superior Brown,23.28
2025-06-09,Bakery,180.89000000000001
2025-06-09,Brown,63.12
2025-06-09,Patent,106.29
2025-06-09,Superior,216.54
2025-06-09,Superior Brown,20.95
2025-06-10,Bakery,178.85999999999999
2025-06-10,Brown,57.22
2025-06-10,Patent,101.03
2025-06-10,Superior,229.97
2025-06-10,Superior Brown,19.85
2025-06-11,Bakery,186.93
2025-06-11,Brown,59.230000000000004
2025-06-11,Patent,106.9
2025-06-11,Superior,229.44
2025-06-11,Superior Brown,24.64
2025-06-12,Bakery,169.49
2025-06-12,Brown,61.629999999999995
2025-06-12,Patent,101.25999999999999
2025-06-12,Superior,245.19
2025-06-12,Superior Brown,20.59
2025-06-13,Bakery,148.78
2025-06-13,Brown,45.75
2025-06-13,Patent,82.65
2025-06-13,Superior,182.82
2025-06-13,Superior Brown,20.55
2025-06-14,Bakery,154.01
2025-06-14,Brown,56.41
2025-06-14,Patent,86.15
2025-06-14,Superior,177.96
2025-06-14,Superior Brown,15.98
2025-06-15,Bakery,179.03
2025-06-15,Brown,62.1
2025-06-15,Patent,113.56
2025-06-15,Superior,219.69
2025-06-15,Superior Brown,21.68
2025-06-16,Bakery,178.3
2025-06-16,Brown,60.7
2025-06-16,Patent,104.47
2025-06-16,Superior,226.98000000000002
2025-06-16,Superior Brown,20.62
2025-06-17,Bakery,169.59
2025-06-17,Brown,61.78
2025-06-17,Patent,92.09
2025-06-17,Superior,195.78
2025-06-17,Superior Brown,17.39
2025-06-18,Bakery,164.11
2025-06-18,Brown,58.769999999999996
2025-06-18,Patent,94.69
2025-06-18,Superior,219.18
2025-06-18,Superior Brown,24.23
2025-06-19,Bakery,171.15
2025-06-19,Brown,56.54
2025-06-19,Patent,109.42
2025-06-19,Superior,235.41
2025-06-19,Superior Brown,15.65
2025-06-20,Bakery,156.32999999999998
2025-06-20,Brown,49.94
2025-06-20,Patent,72.8
2025-06-20,Superior,185.72
2025-06-20,Superior Brown,20.81
2025-06-21,Bakery,149.39000000000001
2025-06-21,Brown,46.31
2025-06-21,Patent,75.03
2025-06-21,Superior,184.47
2025-06-21,Superior Brown,19.0
2025-06-22,Bakery,151.49
2025-06-22,Brown,64.27000000000001
2025-06-22,Patent,95.86
2025-06-22,Superior,220.05
2025-06-22,Superior Brown,23.9
2025-06-23,Bakery,181.2
2025-06-23,Brown,59.81
2025-06-23,Patent,93.18
2025-06-23,Superior,210.97
2025-06-23,Superior Brown,25.15
2025-06-24,Bakery,182.31
2025-06-24,Brown,60.28
2025-06-24,Patent,91.8
2025-06-24,Superior,203.94
2025-06-24,Superior Brown,21.68
2025-06-25,Bakery,164.41
2025-06-25,Brown,61.980000000000004
2025-06-25,Patent,94.39
2025-06-25,Superior,212.7
2025-06-25,Superior Brown,23.72
2025-06-26,Bakery,161.14
2025-06-26,Brown,58.849999999999994
2025-06-26,Patent,99.92
2025-06-26,Superior,232.95
2025-06-26,Superior Brown,22.77
2025-06-27,Bakery,141.79
2025-06-27,Brown,55.370000000000005
2025-06-27,Patent,87.46
2025-06-27,Superior,194.65
2025-06-27,Superior Brown,20.5
2025-06-28,Bakery,156.08
2025-06-28,Brown,43.78
2025-06-28,Patent,76.35
2025-06-28,Superior,204.28
2025-06-28,Superior Brown,16.21
2025-06-29,Bakery,171.05
2025-06-29,Brown,55.5
2025-06-29,Patent,88.50999999999999
2025-06-29,Superior,242.67
2025-06-29,Superior Brown,18.89
2025-06-30,Bakery,174.93
2025-06-30,Brown,59.28
2025-06-30,Patent,107.24000000000001
2025-06-30,Superior,210.77
2025-06-30,Superior Brown,27.13
2025-07-01,Bakery,95.78999999999999
2025-07-01,Brown,29.58
2025-07-01,Patent,59.37
2025-07-01,Superior,113.1
2025-07-01,Superior Brown,11.55
2025-07-02,Bakery,95.59
2025-07-02,Brown,33.6
2025-07-02,Patent,48.870000000000005
2025-07-02,Superior,118.22
2025-07-02,Superior Brown,10.76
2025-07-03,Bakery,83.16
2025-07-03,Brown,30.11
2025-07-03,Patent,52.620000000000005
2025-07-03,Superior,128.35999999999999
2025-07-03,Superior Brown,11.46
2025-07-04,Bakery,81.33
2025-07-04,Brown,27.89
2025-07-04,Patent,42.48
2025-07-04,Superior,104.84
2025-07-04,Superior Brown,8.31
2025-07-05,Bakery,69.83
2025-07-05,Brown,26.619999999999997
2025-07-05,Patent,49.45
2025-07-05,Superior,98.78999999999999
2025-07-05,Superior Brown,8.54
2025-07-06,Bakery,94.28999999999999
2025-07-06,Brown,27.82
2025-07-06,Patent,53.92
2025-07-06,Superior,118.7
2025-07-06,Superior Brown,11.97
2025-07-07,Bakery,103.15
2025-07-07,Brown,31.700000000000003
2025-07-07,Patent,48.54
2025-07-07,Superior,117.17999999999999
2025-07-07,Superior Brown,12.36
2025-07-08,Bakery,93.11
2025-07-08,Brown,30.7
2025-07-08,Patent,56.52
2025-07-08,Superior,107.44
2025-07-08,Superior Brown,10.44
2025-07-09,Bakery,91.28999999999999
2025-07-09,Brown,30.21
2025-07-09,Patent,57.94
2025-07-09,Superior,116.60000000000001
2025-07-09,Superior Brown,12.79
2025-07-10,Bakery,86.25
2025-07-10,Brown,29.36
2025-07-10,Patent,48.519999999999996
2025-07-10,Superior,110.08
2025-07-10,Superior Brown,11.86
2025-07-11,Bakery,79.42
2025-07-11,Brown,25.75
2025-07-11,Patent,43.260000000000005
2025-07-11,Superior,92.16
2025-07-11,Superior Brown,10.81
2025-07-12,Bakery,85.68
2025-07-12,Brown,28.89
2025-07-12,Patent,44.49
2025-07-12,Superior,84.53999999999999
2025-07-12,Superior Brown,8.72
2025-07-13,Bakery,90.47
2025-07-13,Brown,28.89
2025-07-13,Patent,48.17
2025-07-13,Superior,114.18
2025-07-13,Superior Brown,9.95
2025-07-14,Bakery,92.77000000000001
2025-07-14,Brown,32.12
2025-07-14,Patent,48.260000000000005
2025-07-14,Superior,117.2
2025-07-14,Superior Brown,9.95
2025-07-15,Bakery,91.89
2025-07-15,Brown,32.0
2025-07-15,Patent,48.41
2025-07-15,Superior,116.1
2025-07-15,Superior Brown,10.66
2025-07-16,Bakery,81.31
2025-07-16,Brown,27.560000000000002
2025-07-16,Patent,49.11
2025-07-16,Superior,116.52
2025-07-16,Superior Brown,12.44
2025-07-17,Bakery,96.15
2025-07-17,Brown,30.86
2025-07-17,Patent,51.019999999999996
2025-07-17,Superior,113.22
2025-07-17,Superior Brown,11.43
2025-07-18,Bakery,71.14999999999999
2025-07-18,Brown,24.48
2025-07-18,Patent,48.92
2025-07-18,Superior,93.60000000000001
2025-07-18,Superior Brown,9.73
2025-07-19,Bakery,78.93
2025-07-19,Brown,20.869999999999997
2025-07-19,Patent,46.629999999999995
2025-07-19,Superior,93.44999999999999
2025-07-19,Superior Brown,9.83
2025-07-20,Bakery,89.56
2025-07-20,Brown,28.9
2025-07-20,Patent,49.94
2025-07-20,Superior,115.91
2025-07-20,Superior Brown,10.91
2025-07-21,Bakery,79.86
2025-07-21,Brown,29.18
2025-07-21,Patent,51.24
2025-07-21,Superior,116.18
2025-07-21,Superior Brown,11.08
2025-07-22,Bakery,92.41
2025-07-22,Brown,31.830000000000002
2025-07-22,Patent,53.51
2025-07-22,Superior,121.69
2025-07-22,Superior Brown,11.11
2025-07-23,Bakery,87.92999999999999
2025-07-23,Brown,30.740000000000002
2025-07-23,Patent,51.15
2025-07-23,Superior,122.7
2025-07-23,Superior Brown,11.2
2025-07-24,Bakery,90.1
2025-07-24,Brown,26.92
2025-07-24,Patent,55.42
2025-07-24,Superior,117.06
2025-07-24,Superior Brown,13.83
2025-07-25,Bakery,75.78
2025-07-25,Brown,26.36
2025-07-25,Patent,43.260000000000005
2025-07-25,Superior,97.32000000000001
2025-07-25,Superior Brown,8.28
2025-07-26,Bakery,74.36
2025-07-26,Brown,24.009999999999998
2025-07-26,Patent,42.379999999999995
2025-07-26,Superior,96.35
2025-07-26,Superior Brown,9.2
2025-07-27,Bakery,86.43
2025-07-27,Brown,28.67
2025-07-27,Patent,49.870000000000005
2025-07-27,Superior,115.28
2025-07-27,Superior Brown,12.41
2025-07-28,Bakery,87.78
2025-07-28,Brown,29.92
2025-07-28,Patent,50.56
2025-07-28,Superior,100.96
2025-07-28,Superior Brown,9.47
2025-07-29,Bakery,80.56
2025-07-29,Brown,30.11
2025-07-29,Patent,47.67
2025-07-29,Superior,109.13
2025-07-29,Superior Brown,11.25
2025-07-30,Bakery,78.6
2025-07-30,Brown,33.56
2025-07-30,Patent,52.4
2025-07-30,Superior,111.96
2025-07-30,Superior Brown,11.66
2025-07-31,Bakery,76.62
2025-07-31,Brown,29.29
2025-07-31,Patent,53.32
2025-07-31,Superior,115.82
2025-07-31,Superior Brown,9.88
2025-08-01,Bakery,66.24
2025-08-01,Brown,27.25
2025-08-01,Patent,43.71
2025-08-01,Superior,98.93
2025-08-01,Superior Brown,10.33
2025-08-02,Bakery,75.61
2025-08-02,Brown,22.380000000000003
2025-08-02,Patent,46.82
2025-08-02,Superior,88.97
2025-08-02,Superior Brown,10.78
2025-08-03,Bakery,79.2
2025-08-03,Brown,30.78
2025-08-03,Patent,52.2
2025-08-03,Superior,114.14
2025-08-03,Superior Brown,10.94
2025-08-04,Bakery,85.2
2025-08-04,Brown,30.26
2025-08-04,Patent,51.239999999999995
2025-08-04,Superior,112.00999999999999
2025-08-04,Superior Brown,13.6
2025-08-05,Bakery,89.09
2025-08-05,Brown,31.06
2025-08-05,Patent,50.31
2025-08-05,Superior,109.27
2025-08-05,Superior Brown,11.17
2025-08-06,Bakery,77.78999999999999
2025-08-06,Brown,29.549999999999997
2025-08-06,Patent,46.84
2025-08-06,Superior,103.56
2025-08-06,Superior Brown,8.8
2025-08-07,Bakery,80.32
2025-08-07,Brown,25.52
2025-08-07,Patent,48.34
2025-08-07,Superior,106.05
2025-08-07,Superior Brown,10.4
2025-08-08,Bakery,77.78
2025-08-08,Brown,23.04
2025-08-08,Patent,40.39
2025-08-08,Superior,88.77
2025-08-08,Superior Brown,9.24
2025-08-09,Bakery,68.97
2025-08-09,Brown,24.66
2025-08-09,Patent,44.97
2025-08-09,Superior,90.84
2025-08-09,Superior Brown,9.66
2025-08-10,Bakery,79.97999999999999
2025-08-10,Brown,27.61
2025-08-10,Patent,49.84
2025-08-10,Superior,113.27
2025-08-10,Superior Brown,9.92
2025-08-11,Bakery,98.22
2025-08-11,Brown,29.71
2025-08-11,Patent,44.58
2025-08-11,Superior,106.05
2025-08-11,Superior Brown,10.61
2025-08-12,Bakery,82.87
2025-08-12,Brown,32.14
2025-08-12,Patent,47.84
2025-08-12,Superior,106.69
2025-08-12,Superior Brown,11.28
2025-08-13,Bakery,85.88
2025-08-13,Brown,27.189999999999998
2025-08-13,Patent,52.37
2025-08-13,Superior,107.66
2025-08-13,Superior Brown,9.58
2025-08-14,Bakery,88.86
2025-08-14,Brown,26.62
2025-08-14,Patent,47.53
2025-08-14,Superior,104.85
2025-08-14,Superior Brown,12.74
2025-08-15,Bakery,65.65
2025-08-15,Brown,25.15
2025-08-15,Patent,41.8
2025-08-15,Superior,92.96000000000001
2025-08-15,Superior Brown,10.4
2025-08-16,Bakery,66.71000000000001
2025-08-16,Brown,24.049999999999997
2025-08-16,Patent,48.07
2025-08-16,Superior,87.97999999999999
2025-08-16,Superior Brown,9.14
2025-08-17,Bakery,78.73
2025-08-17,Brown,28.11
2025-08-17,Patent,44.019999999999996
2025-08-17,Superior,108.34
2025-08-17,Superior Brown,10.34
2025-08-18,Bakery,86.61
2025-08-18,Brown,29.07
2025-08-18,Patent,43.3
2025-08-18,Superior,112.02
2025-08-18,Superior Brown,10.61
2025-08-19,Bakery,76.66
2025-08-19,Brown,27.21
2025-08-19,Patent,49.86
2025-08-19,Superior,108.78
2025-08-19,Superior Brown,10.39
2025-08-20,Bakery,77.62
2025-08-20,Brown,29.310000000000002
2025-08-20,Patent,44.480000000000004
2025-08-20,Superior,108.94
2025-08-20,Superior Brown,11.02
2025-08-21,Bakery,81.28
2025-08-21,Brown,23.6
2025-08-21,Patent,52.150000000000006
2025-08-21,Superior,107.28
2025-08-21,Superior Brown,8.73
2025-08-22,Bakery,67.22
2025-08-22,Brown,23.490000000000002
2025-08-22,Patent,40.47
2025-08-22,Superior,89.15
2025-08-22,Superior Brown,10.33
2025-08-23,Bakery,69.87
2025-08-23,Brown,24.450000000000003
2025-08-23,Patent,39.08
2025-08-23,Superior,88.84
2025-08-23,Superior Brown,8.46
2025-08-24,Bakery,77.07
2025-08-24,Brown,28.509999999999998
2025-08-24,Patent,41.88
2025-08-24,Superior,108.15
2025-08-24,Superior Brown,10.55
2025-08-25,Bakery,88.19
2025-08-25,Brown,28.5
2025-08-25,Patent,41.86
2025-08-25,Superior,112.61
2025-08-25,Superior Brown,11.37
2025-08-26,Bakery,85.25
2025-08-26,Brown,29.659999999999997
2025-08-26,Patent,48.2
2025-08-26,Superior,106.62
2025-08-26,Superior Brown,9.29
2025-08-27,Bakery,82.0
2025-08-27,Brown,23.52
2025-08-27,Patent,45.59
2025-08-27,Superior,105.82000000000001
2025-08-27,Superior Brown,9.79
2025-08-28,Bakery,87.76
2025-08-28,Brown,26.83
2025-08-28,Patent,45.91
2025-08-28,Superior,97.28
2025-08-28,Superior Brown,10.71
2025-08-29,Bakery,72.33
2025-08-29,Brown,25.34
2025-08-29,Patent,39.3
2025-08-29,Superior,89.52
2025-08-29,Superior Brown,10.52
2025-08-30,Bakery,73.45
2025-08-30,Brown,21.1
2025-08-30,Patent,39.92
2025-08-30,Superior,96.64
2025-08-30,Superior Brown,9.83
2025-08-31,Bakery,77.45
2025-08-31,Brown,28.34
2025-08-31,Patent,46.58
2025-08-31,Superior,101.64
2025-08-31,Superior Brown,8.8
2025-09-01,Bakery,82.98
2025-09-01,Brown,23.83
2025-09-01,Patent,48.620000000000005
2025-09-01,Superior,99.82
2025-09-01,Superior Brown,12.22
2025-09-02,Bakery,85.91
2025-09-02,Brown,29.810000000000002
2025-09-02,Patent,46.89
2025-09-02,Superior,103.73
2025-09-02,Superior Brown,10.54
2025-09-03,Bakery,83.2
2025-09-03,Brown,24.240000000000002
2025-09-03,Patent,43.900000000000006
2025-09-03,Superior,97.83000000000001
2025-09-03,Superior Brown,11.61
2025-09-04,Bakery,89.98
2025-09-04,Brown,29.630000000000003
2025-09-04,Patent,43.99
