kpi_name,period,value,delta,driver,status,scenario_id
waste_rate_vs_target,2026-02,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-02,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-02,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-02,85.5,0.0,Composite,positive,base
total_demand_tons,2026-03,83483.0302,18.2813,SKU forecast,positive,base
recipe_time_utilization_pct,2026-03,64.5339,0.1912,Time constraint,positive,base
capacity_violations_count,2026-03,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-03,1074.8938,-1.426,Wheat price,neutral,base
waste_rate_pct,2026-03,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-03,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-03,5084780.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-03,83483.0302,0.0,Flour demand,neutral,base
total_recipe_hours,2026-03,2116.95,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-03,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-03,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-03,1150.64,0.0,Schedule,neutral,base
available_mill_hours,2026-03,1783.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-03,632.36,0.0,Capacity balance,positive,base
avg_changeovers,2026-03,115.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-03,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-03,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-03,64.5339,0.0,Utilization,positive,base
overload_hours,2026-03,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-03,196.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-03,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-03,32.3,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-03,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-03,1074.8938,0.0,Market,neutral,base
import_dependency_pct,2026-03,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-03,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-03,0.053,0.0,Quality,neutral,base
waste_rate_vs_target,2026-03,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-03,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-03,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-03,85.5,0.0,Composite,positive,base
total_demand_tons,2026-04,69081.4201,-17.2509,SKU forecast,negative,base
recipe_time_utilization_pct,2026-04,64.6561,0.1221,Time constraint,positive,base
capacity_violations_count,2026-04,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-04,1048.1534,-26.7404,Wheat price,neutral,base
waste_rate_pct,2026-04,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-04,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-04,4162571.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-04,69081.4201,0.0,Flour demand,neutral,base
total_recipe_hours,2026-04,1757.23,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-04,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-04,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-04,1119.52,0.0,Schedule,neutral,base
available_mill_hours,2026-04,1731.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-04,611.98,0.0,Capacity balance,positive,base
avg_changeovers,2026-04,110.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-04,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-04,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-04,64.6561,0.0,Utilization,positive,base
overload_hours,2026-04,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-04,188.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-04,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-04,32.3,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-04,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-04,1048.1534,0.0,Market,neutral,base
import_dependency_pct,2026-04,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-04,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-04,0.072,0.0,Quality,neutral,base
waste_rate_vs_target,2026-04,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-04,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-04,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-04,85.5,0.0,Composite,positive,base
total_demand_tons,2026-05,75917.21,9.8953,SKU forecast,positive,base
recipe_time_utilization_pct,2026-05,64.1389,-0.5172,Time constraint,positive,base
capacity_violations_count,2026-05,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-05,1064.1808,16.0274,Wheat price,neutral,base
waste_rate_pct,2026-05,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-05,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-05,4598803.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-05,75917.21,0.0,Flour demand,neutral,base
total_recipe_hours,2026-05,1932.23,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-05,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-05,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-05,1131.09,0.0,Schedule,neutral,base
available_mill_hours,2026-05,1763.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-05,632.41,0.0,Capacity balance,positive,base
avg_changeovers,2026-05,112.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-05,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-05,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-05,64.1389,0.0,Utilization,positive,base
overload_hours,2026-05,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-05,192.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-05,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-05,32.1,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-05,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-05,1064.1808,0.0,Market,neutral,base
import_dependency_pct,2026-05,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-05,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-05,0.09,0.0,Quality,neutral,base
waste_rate_vs_target,2026-05,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-05,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-05,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-05,85.5,0.0,Composite,positive,base
total_demand_tons,2026-06,74041.1999,-2.4711,SKU forecast,negative,base
recipe_time_utilization_pct,2026-06,64.0417,-0.0972,Time constraint,positive,base
capacity_violations_count,2026-06,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-06,1029.5388,-34.642,Wheat price,neutral,base
waste_rate_pct,2026-06,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-06,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-06,4471944.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-06,74041.1999,0.0,Flour demand,neutral,base
total_recipe_hours,2026-06,1883.62,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-06,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-06,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-06,1089.99,0.0,Schedule,neutral,base
available_mill_hours,2026-06,1702.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-06,612.01,0.0,Capacity balance,positive,base
avg_changeovers,2026-06,114.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-06,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-06,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-06,64.0417,0.0,Utilization,positive,base
overload_hours,2026-06,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-06,193.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-06,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-06,32.0,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-06,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-06,1029.5388,0.0,Market,neutral,base
import_dependency_pct,2026-06,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-06,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-06,0.117,0.0,Quality,neutral,base
waste_rate_vs_target,2026-06,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-06,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-06,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-06,85.5,0.0,Composite,positive,base
total_demand_tons,2026-07,68845.8499,-7.0168,SKU forecast,negative,base
recipe_time_utilization_pct,2026-07,65.1378,1.0961,Time constraint,positive,base
capacity_violations_count,2026-07,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-07,1010.8202,-18.7186,Wheat price,neutral,base
waste_rate_pct,2026-07,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-07,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-07,4114684.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-07,68845.8499,0.0,Flour demand,neutral,base
total_recipe_hours,2026-07,1751.14,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-07,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-07,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-07,1181.6,0.0,Schedule,neutral,base
available_mill_hours,2026-07,1814.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-07,632.4,0.0,Capacity balance,positive,base
avg_changeovers,2026-07,115.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-07,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-07,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-07,65.1378,0.0,Utilization,positive,base
overload_hours,2026-07,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-07,197.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-07,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-07,32.6,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-07,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-07,1010.8202,0.0,Market,neutral,base
import_dependency_pct,2026-07,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-07,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-07,0.11,0.0,Quality,neutral,base
waste_rate_vs_target,2026-07,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-07,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-07,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-07,85.5,0.0,Composite,positive,base
total_demand_tons,2026-08,65746.71,-4.5016,SKU forecast,negative,base
recipe_time_utilization_pct,2026-08,64.1519,-0.9859,Time constraint,positive,base
capacity_violations_count,2026-08,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-08,1000.1517,-10.6685,Wheat price,neutral,base
waste_rate_pct,2026-08,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-08,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-08,3936745.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-08,65746.71,0.0,Flour demand,neutral,base
total_recipe_hours,2026-08,1672.71,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-08,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-08,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-08,1131.64,0.0,Schedule,neutral,base
available_mill_hours,2026-08,1764.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-08,632.36,0.0,Capacity balance,positive,base
avg_changeovers,2026-08,114.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-08,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-08,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-08,64.1519,0.0,Utilization,positive,base
overload_hours,2026-08,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-08,194.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-08,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-08,32.1,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-08,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-08,1000.1517,0.0,Market,neutral,base
import_dependency_pct,2026-08,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-08,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-08,0.066,0.0,Quality,neutral,base
waste_rate_vs_target,2026-08,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-08,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-08,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-08,85.5,0.0,Composite,positive,base
total_demand_tons,2026-09,63240.36,-3.8121,SKU forecast,negative,base
recipe_time_utilization_pct,2026-09,65.4232,1.2712,Time constraint,positive,base
capacity_violations_count,2026-09,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-09,989.387,-10.7647,Wheat price,neutral,base
waste_rate_pct,2026-09,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-09,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-09,3767056.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-09,63240.36,0.0,Flour demand,neutral,base
total_recipe_hours,2026-09,1609.08,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-09,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-09,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-09,1157.99,0.0,Schedule,neutral,base
available_mill_hours,2026-09,1770.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-09,612.01,0.0,Capacity balance,positive,base
avg_changeovers,2026-09,111.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-09,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-09,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-09,65.4232,0.0,Utilization,positive,base
overload_hours,2026-09,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-09,192.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-09,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-09,32.7,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-09,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-09,989.387,0.0,Market,neutral,base
import_dependency_pct,2026-09,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-09,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-09,0.065,0.0,Quality,neutral,base
waste_rate_vs_target,2026-09,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-09,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-09,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-09,85.5,0.0,Composite,positive,base
total_demand_tons,2026-10,64896.1999,2.6183,SKU forecast,positive,base
recipe_time_utilization_pct,2026-10,65.6299,0.2067,Time constraint,positive,base
capacity_violations_count,2026-10,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-10,987.5202,-1.8668,Wheat price,neutral,base
waste_rate_pct,2026-10,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-10,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-10,3860530.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-10,64896.1999,0.0,Flour demand,neutral,base
total_recipe_hours,2026-10,1651.44,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-10,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-10,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-10,1207.59,0.0,Schedule,neutral,base
available_mill_hours,2026-10,1840.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-10,632.41,0.0,Capacity balance,positive,base
avg_changeovers,2026-10,115.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-10,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-10,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-10,65.6299,0.0,Utilization,positive,base
overload_hours,2026-10,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-10,200.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-10,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-10,32.8,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-10,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-10,987.5202,0.0,Market,neutral,base
import_dependency_pct,2026-10,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-10,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-10,0.064,0.0,Quality,neutral,base
waste_rate_vs_target,2026-10,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-10,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-10,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-10,85.5,0.0,Composite,positive,base
total_demand_tons,2026-11,62961.7499,-2.9808,SKU forecast,negative,base
recipe_time_utilization_pct,2026-11,64.5132,-1.1167,Time constraint,positive,base
capacity_violations_count,2026-11,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-11,999.9635,12.4433,Wheat price,neutral,base
waste_rate_pct,2026-11,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-11,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-11,3732146.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-11,62961.7499,0.0,Flour demand,neutral,base
total_recipe_hours,2026-11,1602.15,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-11,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-11,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-11,1112.53,0.0,Schedule,neutral,base
available_mill_hours,2026-11,1724.5,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-11,611.97,0.0,Capacity balance,positive,base
avg_changeovers,2026-11,112.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-11,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-11,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-11,64.5132,0.0,Utilization,positive,base
overload_hours,2026-11,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-11,191.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-11,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-11,32.3,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-11,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-11,999.9635,0.0,Market,neutral,base
import_dependency_pct,2026-11,100.0,0.0,Supply chain,negative,base
high_risk_supply_pct,2026-11,0.0,0.0,Geopolitics,neutral,base
yield_variability_index,2026-11,0.115,0.0,Quality,neutral,base
waste_rate_vs_target,2026-11,-2.5,0.0,Gap to target,positive,base
energy_per_ton,2026-11,65.0,0.0,Efficiency,neutral,base
water_per_ton,2026-11,0.7,0.0,Conservation,neutral,base
vision_2030_compliance,2026-11,85.5,0.0,Composite,positive,base
total_demand_tons,2026-12,65744.23,4.4193,SKU forecast,positive,base
recipe_time_utilization_pct,2026-12,62.8885,-1.6247,Time constraint,positive,base
capacity_violations_count,2026-12,0.0,0.0,Overload,positive,base
avg_cost_per_ton,2026-12,1011.3682,11.4047,Wheat price,neutral,base
waste_rate_pct,2026-12,0.0,0.0,Recipe mix,positive,base
vision_2030_index,2026-12,85.5,0.0,Sustainability,positive,base
total_sku_forecast_units,2026-12,3874707.0,0.0,Forecast,neutral,base
bulk_flour_required_tons,2026-12,65744.23,0.0,Flour demand,neutral,base
total_recipe_hours,2026-12,1673.16,0.0,Recipe demand,neutral,base
forecast_confidence_pct,2026-12,80.0,0.0,Model accuracy,positive,base
seasonality_index,2026-12,1.04,0.0,Calendar,neutral,base
planned_recipe_hours,2026-12,1071.62,0.0,Schedule,neutral,base
available_mill_hours,2026-12,1704.0,0.0,Capacity,neutral,base
slack_shortfall_hours,2026-12,632.38,0.0,Capacity balance,positive,base
avg_changeovers,2026-12,113.0,0.0,Recipe switches,neutral,base
wheat_cost_index,2026-12,0.0,0.0,Raw material,neutral,base
waste_impact_pct,2026-12,0.0,0.0,Waste,positive,base
mill_utilization_pct,2026-12,62.8885,0.0,Utilization,positive,base
overload_hours,2026-12,0.0,0.0,Capacity,positive,base
recipe_switch_count,2026-12,189.0,0.0,Scheduling,neutral,base
avg_run_length_days,2026-12,0.2,0.0,Continuity,neutral,base
downtime_risk_score,2026-12,31.4,0.0,Risk model,positive,base
total_wheat_requirement_tons,2026-12,0.0,0.0,Procurement,neutral,base
avg_wheat_cost_sar,2026-12,1011.3682,0.0,Market,neutral,base
import_dependency_pct,2026-12,100.0,0.0,Supply chain,negative,base
